f0,f1,f2,f3,f4,f5,f6,f7,x0,x1,x2,x3,x4,x5,x6,x7,distance_to_ideal
-0.740543810421812,0.0633101672715878,-0.674439910936145,-0.1946337491814285,-0.35089810144417616,0.1961472659551772,2.7755575615628914e-17,-0.9990955010591911,0.740543810421812,0.0633101672715878,0.674439910936145,0.1946337491814285,0.35089810144417616,0.1961472659551772,2.7755575615628914e-17,0.9990955010591911,1.1339037454334546
-0.998201869640993,0.09477969944420811,-0.7835052254430441,-0.9900375115278022,-0.9988957664714286,0.0,0.00377905274900997,-0.9787192889356537,0.998201869640993,0.09477969944420811,0.7835052254430441,0.9900375115278022,0.9988957664714286,0.0,0.00377905274900997,0.9787192889356537,0.23753743393688043
-0.9640018713528613,0.4646894942657319,-0.9748696718667684,-0.9593092210195506,-1.0,0.43295369697623876,0.24589632692914795,-0.7398132114511575,0.9640018713528613,0.4646894942657319,0.9748696718667684,0.9593092210195506,1.0,0.43295369697623876,0.24589632692914795,0.7398132114511575,0.7315261693823103
-0.9866953171036098,0.5753998866840958,-0.9932826282776687,-0.4998934770059147,-0.9947091881548241,0.7562340630574305,0.9997164889791132,-0.5478532940980343,0.9866953171036098,0.5753998866840958,0.9932826282776687,0.4998934770059147,0.9947091881548241,0.7562340630574305,0.9997164889791132,0.5478532940980343,1.5353179978168003
-0.5565333095720987,3.922313467106045e-05,-0.32487064541718114,-0.804799501544652,-0.9387766662472067,0.9983509047739383,0.27576384879669746,-0.15501747287816098,0.5565333095720987,3.922313467106045e-05,0.32487064541718114,0.804799501544652,0.9387766662472067,0.9983509047739383,0.27576384879669746,0.15501747287816098,1.5751379571889201
-0.7217215515327656,0.0,-0.7676721327726682,-0.9963600254483878,-3.203688931657789e-05,0.04012259154841501,0.8778706253469859,-0.9911610775062144,0.7217215515327656,0.0,0.7676721327726682,0.9963600254483878,3.203688931657789e-05,0.04012259154841501,0.8778706253469859,0.9911610775062144,1.379749648735131
-0.9277905042583705,0.0074415220845051935,-0.4131470983805743,-0.4065575742466465,-0.5464500099075986,0.3119473587587295,0.05291671721805842,-0.26141319499476734,0.9277905042583705,0.0074415220845051935,0.4131470983805743,0.4065575742466465,0.5464500099075986,0.3119473587587295,0.05291671721805842,0.26141319499476734,1.2462621008390238
-0.3633192514262683,0.06535749072355537,-0.6363894250423754,-0.33856084337534625,-0.41633555970912983,0.4136406667002292,2.7755575615628914e-17,-0.24556436277156185,0.3633192514262683,0.06535749072355537,0.6363894250423754,0.33856084337534625,0.41633555970912983,0.4136406667002292,2.7755575615628914e-17,0.24556436277156185,1.4353690452507253
-0.9998699170947117,0.24021145624114884,-0.8451014605333755,-0.5869994114474932,-0.9999981833131852,0.20560336082855551,0.7940080922185125,-0.6898452926852353,0.9998699170947117,0.24021145624114884,0.8451014605333755,0.5869994114474932,0.9999981833131852,0.20560336082855551,0.7940080922185125,0.6898452926852353,1.01053557051197
-0.955326323335569,0.0212506776370196,-0.21739000473686587,-0.996175718144616,-0.009711540650589448,0.8216995379193891,0.3110896798765081,-0.9104935391436157,0.955326323335569,0.0212506776370196,0.21739000473686587,0.996175718144616,0.009711540650589448,0.8216995379193891,0.3110896798765081,0.9104935391436157,1.5412948833051037
-0.746701961739367,0.20578907954920733,-0.8840356744134651,-0.21347948148516385,-0.38151193698727803,0.14444942236199768,0.7115888355881341,-0.9999893492675448,0.746701961739367,0.20578907954920733,0.8840356744134651,0.21347948148516385,0.38151193698727803,0.14444942236199768,0.7115888355881341,0.9999893492675448,1.283870352901351
-0.7143869918955196,0.8673789439208153,-0.002254582571221908,-0.3670534114244549,-0.9999965024319742,0.6631896735955829,0.027464032306831324,-0.8016612827096362,0.7143869918955196,0.8673789439208153,0.002254582571221908,0.3670534114244549,0.9999965024319742,0.6631896735955829,0.027464032306831324,0.8016612827096362,1.6461929983353143
-0.08363572037199063,2.1424768141828282e-05,-0.49481309455190065,-0.9850407952655539,-0.14602166359317686,0.6582168005214509,0.43222494189590416,-0.5222058531961598,0.08363572037199063,2.1424768141828282e-05,0.49481309455190065,0.9850407952655539,0.14602166359317686,0.6582168005214509,0.43222494189590416,0.5222058531961598,1.6348685217281183
-0.7836314586922131,0.30794335690957636,-0.5182890474028058,-0.3598261903093657,-0.999993458238371,0.19159532336661808,0.6467750762161447,-0.5258117731530028,0.7836314586922131,0.30794335690957636,0.5182890474028058,0.3598261903093657,0.999993458238371,0.19159532336661808,0.6467750762161447,0.5258117731530028,1.2097080833291012
-0.12042924866624904,0.0012249463613555655,-0.07485545770566976,-0.9731151708889819,-0.24753823025311367,0.7151036948440984,0.11858304858893047,-0.9733007506606045,0.12042924866624904,0.0012249463613555655,0.07485545770566976,0.9731151708889819,0.24753823025311367,0.7151036948440984,0.11858304858893047,0.9733007506606045,1.6500327947974098
-0.45923141773469,0.8407117121989626,-0.9994003017406372,-0.3823960927095165,-0.5591037851081483,0.04276078316654913,0.6121975579625227,-0.9937152975790341,0.45923141773469,0.8407117121989626,0.9994003017406372,0.3823960927095165,0.5591037851081483,0.04276078316654913,0.6121975579625227,0.9937152975790341,1.397034392158974
-0.6599183995903026,0.2235459698867399,-0.9982142477691781,-0.5224090016520371,-0.7408799272828404,0.08602212594998238,0.08898041722658454,-0.2724576758138103,0.6599183995903026,0.2235459698867399,0.9982142477691781,0.5224090016520371,0.7408799272828404,0.08602212594998238,0.08898041722658454,0.2724576758138103,1.002747731273334
-0.6569700256320615,0.8384674979814188,-0.8325939305616323,-0.5693828729734863,-0.9999226545962607,0.9801427628108152,0.11989622847119007,-0.7617229080385087,0.6569700256320615,0.8384674979814188,0.8325939305616323,0.5693828729734863,0.9999226545962607,0.9801427628108152,0.11989622847119007,0.7617229080385087,1.437353168253172
-0.5651026130513646,0.8753381475255079,-0.7812441558537017,-0.9966015183589859,-0.6193491009598349,0.007815120028551753,0.0036905654543506897,-0.07045565381651125,0.5651026130513646,0.8753381475255079,0.7812441558537017,0.9966015183589859,0.6193491009598349,0.007815120028551753,0.0036905654543506897,0.07045565381651125,1.4185347276503215
-0.20780210689218925,0.044890235182143856,-0.9988889735157267,-0.9639703522319332,-0.39915325076336666,0.8812383606898667,0.7303572585001357,-0.1911909251596578,0.20780210689218925,0.044890235182143856,0.9988889735157267,0.9639703522319332,0.39915325076336666,0.8812383606898667,0.7303572585001357,0.1911909251596578,1.719326529186594
-0.23394681964819125,0.9058704383051948,-0.9943609880237498,-0.7645690174074916,-0.24063196581819665,0.01548658783443857,0.9676820227263866,-0.991914211170727,0.23394681964819125,0.9058704383051948,0.9943609880237498,0.7645690174074916,0.24063196581819665,0.01548658783443857,0.9676820227263866,0.991914211170727,1.7251816701355314
-0.14197220007872735,0.6570323330459449,-0.04640135648014429,-0.8088967259852433,-0.8735207812056957,0.5152582744698286,4.10386805749978e-07,-0.1985688545583647,0.14197220007872735,0.6570323330459449,0.04640135648014429,0.8088967259852433,0.8735207812056957,0.5152582744698286,4.10386805749978e-07,0.1985688545583647,1.7428579946306892
-0.09031480857667634,0.7115119615666223,-0.9323988158973023,-0.5902742391180966,-0.9959807322971665,0.661145896099408,0.08189859899787522,-0.7858256391090768,0.09031480857667634,0.7115119615666223,0.9323988158973023,0.5902742391180966,0.9959807322971665,0.661145896099408,0.08189859899787522,0.7858256391090768,1.4127737348890728
-0.7076765916405549,0.7158048644440691,-0.8081667836881227,-0.5864825417484721,-0.7248803472753219,0.0600248669902443,0.7407494150007494,-0.9976995392674259,0.7076765916405549,0.7158048644440691,0.8081667836881227,0.5864825417484721,0.7248803472753219,0.0600248669902443,0.7407494150007494,0.9976995392674259,1.1973449987836076
-0.7097789543471881,0.3947272204147442,-0.993281603319604,-0.4557229888373493,-0.719019341073072,0.10364477051545062,7.737353614814882e-05,-0.2985111193303956,0.7097789543471881,0.3947272204147442,0.993281603319604,0.4557229888373493,0.719019341073072,0.10364477051545062,7.737353614814882e-05,0.2985111193303956,1.0574022226410509
-0.9672191901309186,0.1997872670936656,-0.084449357707445,-0.795558846613386,-0.9524251260442808,0.2707905720041995,0.5436248136468129,-0.9986744225283599,0.9672191901309186,0.1997872670936656,0.084449357707445,0.795558846613386,0.9524251260442808,0.2707905720041995,0.5436248136468129,0.9986744225283599,1.1367230511761504
-0.07698099670300096,5.815549559088891e-05,-0.9418239187980386,-0.8243442129032339,-0.6611976205597326,0.6045915515950057,0.7756126654867153,-0.5006280604009168,0.07698099670300096,5.815549559088891e-05,0.9418239187980386,0.8243442129032339,0.6611976205597326,0.6045915515950057,0.7756126654867153,0.5006280604009168,1.489116796390011
-0.5524511907346612,6.532430184210151e-08,-0.9994170379633651,-0.23031678175206877,-0.18597708721111336,0.7976270508686649,0.548009211771982,-0.1659324394763808,0.5524511907346612,6.532430184210151e-08,0.9994170379633651,0.23031678175206877,0.18597708721111336,0.7976270508686649,0.548009211771982,0.1659324394763808,1.7571390211077702
-0.5709398381429955,0.006394789742538057,-0.22830374567174894,-0.2720828867331749,-0.9959230820299096,0.9751058420044981,0.0021163965910560856,-0.17577359958654118,0.5709398381429955,0.006394789742538057,0.22830374567174894,0.2720828867331749,0.9959230820299096,0.9751058420044981,0.0021163965910560856,0.17577359958654118,1.714559305245539
-0.41109019047002704,0.5946991719437695,-0.9999791225645017,-0.8661129236898946,-0.8413605509631397,0.7964576269810917,0.0721389248709032,-0.42610082365188523,0.41109019047002704,0.5946991719437695,0.9999791225645017,0.8661129236898946,0.8413605509631397,0.7964576269810917,0.0721389248709032,0.42610082365188523,1.3086187886361766
-0.9869311194318178,0.8508253774037472,-0.5073798250233921,-0.8352296378028159,-0.2631292367714136,0.04647031896752862,0.9969592556529338,-0.988505780463476,0.9869311194318178,0.8508253774037472,0.5073798250233921,0.8352296378028159,0.2631292367714136,0.04647031896752862,0.9969592556529338,0.988505780463476,1.5915704239168742
-0.11565584654005134,0.06750579384896174,-0.9961189340590153,-0.9875544209638771,-0.4979052957216997,0.9616132333939453,0.198105996533687,-0.34808850162435667,0.11565584654005134,0.06750579384896174,0.9961189340590153,0.9875544209638771,0.4979052957216997,0.9616132333939453,0.198105996533687,0.34808850162435667,1.5581480222854336
-0.981938499466572,0.014724279564334475,-0.4804570097722622,-0.8136983405653555,-0.6042662824629468,0.6855955009276571,0.06440835395105471,-0.40395478913240723,0.981938499466572,0.014724279564334475,0.4804570097722622,0.8136983405653555,0.6042662824629468,0.6855955009276571,0.06440835395105471,0.40395478913240723,1.13632783331128
-0.15780350457850384,0.0003472295807024875,-0.6465830858246238,-0.975657700962422,-0.039182699755961475,0.12080092301686093,0.013067064083645955,-0.10520540652818555,0.15780350457850384,0.0003472295807024875,0.6465830858246238,0.975657700962422,0.039182699755961475,0.12080092301686093,0.013067064083645955,0.10520540652818555,1.604176418083883
-0.9599729041701827,0.4167546245321556,-0.6123692303884865,-0.15821567061976893,-0.8063142360358152,0.03234644184916896,0.31246371581199983,-0.9987785544501545,0.9599729041701827,0.4167546245321556,0.6123692303884865,0.15821567061976893,0.8063142360358152,0.03234644184916896,0.31246371581199983,0.9987785544501545,1.0818228086429922
-0.9999675344532171,0.6268402640683644,-0.7115325161774176,-0.90505141855285,-0.7927139406579414,0.3519816748986014,0.6410752871794703,-0.14792910313745977,0.9999675344532171,0.6268402640683644,0.7115325161774176,0.90505141855285,0.7927139406579414,0.3519816748986014,0.6410752871794703,0.14792910313745977,1.337541919727163
-0.04117653734183796,0.015797945836469873,-0.9730890009234089,-0.9792492275575109,-0.5970456477755307,0.7492094838874439,0.3637061501789137,-0.6016149821723094,0.04117653734183796,0.015797945836469873,0.9730890009234089,0.9792492275575109,0.5970456477755307,0.7492094838874439,0.3637061501789137,0.6016149821723094,1.3911961223694405
-0.9270952932502159,0.39212658999937944,-0.9999996995242671,-0.4393086601073933,-0.9920241307833805,0.2969704253919218,0.4512297919940754,-0.4387470620758587,0.9270952932502159,0.39212658999937944,0.9999996995242671,0.4393086601073933,0.9920241307833805,0.2969704253919218,0.4512297919940754,0.4387470620758587,1.0393850927544548
-0.17300422227648762,0.5453619944428211,-0.12096186308298545,-0.9999915099953042,-0.9944930056277816,0.791688514242143,0.4754489025483243,-0.5865118168486404,0.17300422227648762,0.5453619944428211,0.12096186308298545,0.9999915099953042,0.9944930056277816,0.791688514242143,0.4754489025483243,0.5865118168486404,1.6666958134860574
-0.9296568765103959,0.0017848915774502923,-0.9464107773823196,-0.2208123660137456,-0.15326136228582543,0.3474046530737045,0.757857188638021,-0.9903344221383811,0.9296568765103959,0.0017848915774502923,0.9464107773823196,0.2208123660137456,0.15326136228582543,0.3474046530737045,0.757857188638021,0.9903344221383811,1.4237463853998444
-0.16555815527920367,0.025880551160501863,-0.737475414591141,-0.11919438616184008,-0.5772891723500154,0.0002577407103823287,0.9431294305867031,-0.4886154020905626,0.16555815527920367,0.025880551160501863,0.737475414591141,0.11919438616184008,0.5772891723500154,0.0002577407103823287,0.9431294305867031,0.4886154020905626,1.6945183747964885
-0.9951633056160765,0.3139524595759348,-0.9999899006386492,-0.7531053196259341,-0.6077092751831408,0.8351479882013555,0.6176024010855907,-0.2571933531319224,0.9951633056160765,0.3139524595759348,0.9999899006386492,0.7531053196259341,0.6077092751831408,0.8351479882013555,0.6176024010855907,0.2571933531319224,1.3943117080543876
-0.15190797227820013,0.48470799018659444,-0.8655942484881434,-0.07273550797847406,-0.9573032213470352,0.050489939092876024,0.5711713955075418,-0.823132645072638,0.15190797227820013,0.48470799018659444,0.8655942484881434,0.07273550797847406,0.9573032213470352,0.050489939092876024,0.5711713955075418,0.823132645072638,1.4812080679571604
-0.6620482060091838,0.8444718186783218,-0.9220933142489717,-0.9998824766048279,-0.05581213268875246,0.33513036847899447,0.3260432221702685,-0.8931690876052298,0.6620482060091838,0.8444718186783218,0.9220933142489717,0.9998824766048279,0.05581213268875246,0.33513036847899447,0.3260432221702685,0.8931690876052298,1.398189419328025
-0.2281839280763855,0.03671912615659639,-0.992019033933912,-0.0661774830653657,-0.4043094163230506,0.021187829286923032,0.6491206993959473,-0.7209838794339027,0.2281839280763855,0.03671912615659639,0.992019033933912,0.0661774830653657,0.4043094163230506,0.021187829286923032,0.6491206993959473,0.7209838794339027,1.5243491744249744
-0.9997633998405628,0.5959848854080074,-0.4397960689118169,-0.9351823209554124,-0.16812825440822587,0.024120769656199553,0.29551241624255287,-0.9940058311626245,0.9997633998405628,0.5959848854080074,0.4397960689118169,0.9351823209554124,0.16812825440822587,0.024120769656199553,0.29551241624255287,0.9940058311626245,1.205480711747014
-0.7176004816955819,0.4016275211342246,-0.025475934532142974,-0.5957831670227407,-0.9999999829633927,0.6620289142178637,0.20137903564310133,-0.8118369571036332,0.7176004816955819,0.4016275211342246,0.025475934532142974,0.5957831670227407,0.9999999829633927,0.6620289142178637,0.20137903564310133,0.8118369571036332,1.366888322387094
-0.2925901234868749,0.03086734401296823,-0.8960793762288868,-0.4733566403341247,-0.9942077292289235,0.29249431402927845,0.5826829778062274,-0.25504859079631537,0.2925901234868749,0.03086734401296823,0.8960793762288868,0.4733566403341247,0.9942077292289235,0.29249431402927845,0.5826829778062274,0.25504859079631537,1.3302604179181228
-0.9804507807986932,0.004491892811496895,-0.9194451979664792,-0.8275553542811896,-0.3649917572861855,0.24233241206375034,0.536676977757166,-0.9948264895765702,0.9804507807986932,0.004491892811496895,0.9194451979664792,0.8275553542811896,0.3649917572861855,0.24233241206375034,0.536676977757166,0.9948264895765702,0.8869261474079708
-0.40145790728428354,0.4933850725833676,-0.0697096334195822,-0.9468131249541573,-0.9998070557446297,0.0660624071097917,0.21191620111584536,-0.6970449183225252,0.40145790728428354,0.4933850725833676,0.0697096334195822,0.9468131249541573,0.9998070557446297,0.0660624071097917,0.21191620111584536,0.6970449183225252,1.2692537229018777
-0.951814421583393,0.3634388634408893,-0.7509287165405553,-0.9958439672216388,-0.3538352176915374,0.9555027875869024,0.5878351451138482,-0.884515872318953,0.951814421583393,0.3634388634408893,0.7509287165405553,0.9958439672216388,0.3538352176915374,0.9555027875869024,0.5878351451138482,0.884515872318953,1.37326788313078
-0.7361206845747413,0.05092802524751609,-0.4486768190973531,-0.5141689428465139,-0.7036626644367575,0.8769616089012124,4.7041198246878385e-07,-0.09844088374335937,0.7361206845747413,0.05092802524751609,0.4486768190973531,0.5141689428465139,0.7036626644367575,0.8769616089012124,4.7041198246878385e-07,0.09844088374335937,1.5105963533655846
-0.9901928248524549,0.5533984519701621,-0.04930656605662087,-0.9987585334064694,-0.974818860867358,0.38381471078343604,0.45682070930395735,-0.45616654002330154,0.9901928248524549,0.5533984519701621,0.04930656605662087,0.9987585334064694,0.974818860867358,0.38381471078343604,0.45682070930395735,0.45616654002330154,1.364753966299674
-0.1434042827280072,2.1424768141828282e-05,-0.5267520764628998,-0.8323767277829572,-0.8993309304152096,0.799752920139737,0.07339969930001317,-0.17827712434243925,0.1434042827280072,2.1424768141828282e-05,0.5267520764628998,0.8323767277829572,0.8993309304152096,0.799752920139737,0.07339969930001317,0.17827712434243925,1.521897623661997
-0.13648851845824966,0.22541585720119123,-0.39552693258937416,-0.9995688774381901,-0.7616491333431286,0.05517203199741677,0.9427209351781141,-0.9900175412448774,0.13648851845824966,0.22541585720119123,0.39552693258937416,0.9995688774381901,0.7616491333431286,0.05517203199741677,0.9427209351781141,0.9900175412448774,1.4527662449204801
-0.9977944274502795,0.12630049522289286,-0.999364454309524,-0.25115702425218384,-0.32193612270118144,0.8053832530811097,0.9166879879317563,-0.7883659712669572,0.9977944274502795,0.12630049522289286,0.999364454309524,0.25115702425218384,0.32193612270118144,0.8053832530811097,0.9166879879317563,0.7883659712669572,1.6031972808317
-0.7416263829017298,0.6098800694577444,-0.51959335052165,-0.998620754477425,-0.8574467380648922,0.04982341201155807,0.6844372939651919,-0.5378970672971289,0.7416263829017298,0.6098800694577444,0.51959335052165,0.998620754477425,0.8574467380648922,0.04982341201155807,0.6844372939651919,0.5378970672971289,1.1723055962381372
-0.9983131794259615,0.6546717299452018,-0.4349802669212452,-0.21063527187468664,-0.9117234394154555,0.1753538459188858,0.11353656446661457,-0.6851463752141309,0.9983131794259615,0.6546717299452018,0.4349802669212452,0.21063527187468664,0.9117234394154555,0.1753538459188858,0.11353656446661457,0.6851463752141309,1.2334938066600467
-0.08902206514366895,0.14270366261132028,-0.6737687916453087,-0.9957175172969914,-0.9600518806397323,0.10117333769743343,0.5649083445226909,-0.18576210700040235,0.08902206514366895,0.14270366261132028,0.6737687916453087,0.9957175172969914,0.9600518806397323,0.10117333769743343,0.5649083445226909,0.18576210700040235,1.396648472125147
-0.9662359181573188,6.532430184210151e-08,-0.4850231632661912,-0.9666125388119378,-0.20128068819156084,0.696428281884407,0.4728179344433697,-0.9589821296536682,0.9662359181573188,6.532430184210151e-08,0.4850231632661912,0.9666125388119378,0.20128068819156084,0.696428281884407,0.4728179344433697,0.9589821296536682,1.2710861630286456
-0.9739304382717104,0.18162175175442158,-0.9970969298295757,-0.03885635869746262,-0.6768471099103284,0.12718531130969216,0.206779376857804,-0.44971675206952694,0.9739304382717104,0.18162175175442158,0.9970969298295757,0.03885635869746262,0.6768471099103284,0.12718531130969216,0.206779376857804,0.44971675206952694,1.193165900964584
-0.7295818636400231,0.15516180543525293,-0.9063323860573659,-0.9283715464702869,-0.01326123094948968,0.37328554613837983,0.92722839394496,-0.998640346300836,0.7295818636400231,0.15516180543525293,0.9063323860573659,0.9283715464702869,0.01326123094948968,0.37328554613837983,0.92722839394496,0.998640346300836,1.4435564596142998
-0.19049465662978354,0.5664918358573341,-0.9997975085184041,-0.5096841592253952,-0.9947155810309624,0.765293061429069,0.6831987764309824,-0.5613990197720709,0.19049465662978354,0.5664918358573341,0.9997975085184041,0.5096841592253952,0.9947155810309624,0.765293061429069,0.6831987764309824,0.5613990197720709,1.568902275058667
-0.6852537520727412,0.006791046540110993,-0.6465830858246238,-0.27715841096641664,-0.34022184028372554,0.0693979912887224,0.013067064083645955,-0.11708584741598721,0.6852537520727412,0.006791046540110993,0.6465830858246238,0.27715841096641664,0.34022184028372554,0.0693979912887224,0.013067064083645955,0.11708584741598721,1.402264685139597
-0.7847019136454828,0.000605509272642489,-0.3860177352802131,-0.9350518017731583,-0.8278158867547478,0.39027741263305027,0.6546675428603728,-0.6675164632079837,0.7847019136454828,0.000605509272642489,0.3860177352802131,0.9350518017731583,0.8278158867547478,0.39027741263305027,0.6546675428603728,0.6675164632079837,1.07174849850649
-0.9997260831173401,0.6971906037530707,-0.8171567140614695,-0.9191279509671735,-0.41729222017870693,0.8275036601104244,0.19678647486731288,-0.9069610260723038,0.9997260831173401,0.6971906037530707,0.8171567140614695,0.9191279509671735,0.41729222017870693,0.8275036601104244,0.19678647486731288,0.9069610260723038,1.2640168511694092
-0.752827297118419,0.0008235432679293345,-0.9996370233029487,-0.7763722032375218,-0.856304936093443,0.9029948687389485,0.8969074639516003,-0.28415906403602587,0.752827297118419,0.0008235432679293345,0.9996370233029487,0.7763722032375218,0.856304936093443,0.9029948687389485,0.8969074639516003,0.28415906403602587,1.5046673371094599
-0.33177807756949107,0.8115178904244966,-0.9518322915934134,-0.5592207143854249,-0.6690105105434442,0.0020454816272222343,0.17198904952808194,-0.7955148816456601,0.33177807756949107,0.8115178904244966,0.9518322915934134,0.5592207143854249,0.6690105105434442,0.0020454816272222343,0.17198904952808194,0.7955148816456601,1.21763744758756
-0.6004407263275755,0.6457793767731285,-0.9839494638894987,-0.16263246137837017,-0.033332528625587055,0.010430013227411552,0.43760311025006116,-0.5328526980188321,0.6004407263275755,0.6457793767731285,0.9839494638894987,0.16263246137837017,0.033332528625587055,0.010430013227411552,0.43760311025006116,0.5328526980188321,1.6193821353614914
-0.9922317906299786,0.00261440553574413,-0.5142450113718436,-0.3271435718784578,-0.9995621510053545,0.19371575573165542,0.24038905099513108,-0.5753667516698053,0.9922317906299786,0.00261440553574413,0.5142450113718436,0.3271435718784578,0.9995621510053545,0.19371575573165542,0.24038905099513108,0.5753667516698053,0.9820321477380276
-0.9440445761045422,0.6412595124759952,-0.4583863773780266,-0.31138327184552883,-0.8292197636673818,0.11399415002147305,0.0009056085167759333,-0.8883463541275609,0.9440445761045422,0.6412595124759952,0.4583863773780266,0.31138327184552883,0.8292197636673818,0.11399415002147305,0.0009056085167759333,0.8883463541275609,1.111985161066673
-0.40782886990810074,0.039099295327082506,-0.8596737764907955,-0.1334508875901802,-0.37649126096225755,0.19090503548441615,0.00043638713214489084,-0.46450676551363795,0.40782886990810074,0.039099295327082506,0.8596737764907955,0.1334508875901802,0.37649126096225755,0.19090503548441615,0.00043638713214489084,0.46450676551363795,1.3545313913956112
-0.791521422360715,0.7991729010204446,-0.3030703707340773,-0.9997690043031384,-0.24980898487408193,0.40951047220192144,0.8835339351289363,-0.9816597533168041,0.791521422360715,0.7991729010204446,0.3030703707340773,0.9997690043031384,0.24980898487408193,0.40951047220192144,0.8835339351289363,0.9816597533168041,1.6368584452417385
-0.2681420446198298,0.42330469451322217,-0.9958755150270431,-0.2561272821693931,-0.07226045396078423,0.4603196973160699,0.7226672685414538,-0.996350133982939,0.2681420446198298,0.42330469451322217,0.9958755150270431,0.2561272821693931,0.07226045396078423,0.4603196973160699,0.7226672685414538,0.996350133982939,1.6920469126252018
-0.8989138772919476,0.7828045889886655,-0.3730616154475631,-0.9975097017254961,-0.07724146947270721,0.43748547786311454,0.7067589881344822,-0.9976114368335398,0.8989138772919476,0.7828045889886655,0.3730616154475631,0.9975097017254961,0.07724146947270721,0.43748547786311454,0.7067589881344822,0.9976114368335398,1.599515611021493
-0.6788076214668535,0.5284471688746397,-0.4304276032409995,-0.9291716924389964,-0.9929739815629606,0.1056354745982967,0.001087187615740004,-0.8924727117057646,0.6788076214668535,0.5284471688746397,0.4304276032409995,0.9291716924389964,0.9929739815629606,0.1056354745982967,0.001087187615740004,0.8924727117057646,0.8571008323147625
-0.9516015996166763,0.8052417967798596,-0.997578820590334,-0.34103985835525885,-0.15003104384471788,0.005686617526415444,0.8111027510171812,-0.7136344023749559,0.9516015996166763,0.8052417967798596,0.997578820590334,0.34103985835525885,0.15003104384471788,0.005686617526415444,0.8111027510171812,0.7136344023749559,1.5960462333793755
-0.9789621926419173,0.14455455547556273,-0.6540970944052984,-0.49964817726970384,-0.9628553963148817,0.09558799920581115,0.6012917685152726,-0.9849715408858053,0.9789621926419173,0.14455455547556273,0.6540970944052984,0.49964817726970384,0.9628553963148817,0.09558799920581115,0.6012917685152726,0.9849715408858053,0.8738614352963665
